date;FL1;FL2;FL3;FL4;FL5;FL6;FL7;FL8;FL9;FL10;FL11;FL12;FL13;FL14;FL15;FL16;FL17;FL18;FL19;FL20;FL21;FL22;FL23;FL24;FL25;FL26;FL27;FL28;FL29;FL30;FL31;FL32;FL33;FL34;FL35;FL36;FL37;FL38;FL39;FL40;FL41;FL42;FL43;FL44;FL45;FL46;FL47;FL48;FL49;FL50;FL51;FL52;FL53
2015-09-01;0;0;1.31961007252789;0;;;1.0605024468205;0;0;0.81390723243976;0.749478031603039;1.02732982073005;;1.02989105693152;1.1107593519955;1.09338343873623;0.928753959123894;0.909033815009636;1.00262998179243;0.881143691311753;0;1.14101939795416;0.940686780472275;0.999826635122574;0.948573222126949;1.09909795469069;1.06652358085031;0.927500999369478;1.36233373277789;1.11202716065463;1.01794659053755;1.25910795974022;1.52627906896731;1.36412323573604;0.758935193268991;0.907605712272537;1.18882230597459;1.34582329010297;1.20228337457614;1.05234357309224;1.25214545503105;0.968894655270052;1.1375726412301;0.921825564173535;1.1679424195146;0.977388927297875;1.09913464470563;1.15884272877962;1.09107646871772;1.14603990183434;;;
2015-10-01;0;0;1.02761504927785;0;;;1.11289936299379;0;0.9884749493084;0;0;0.991905177384336;;0.995709257584155;1.13254925525579;1.14921961265846;1.0113488440714;1.12818810782421;1.00262998179243;1.23820845511129;0;0.836853950585188;0.986973314784922;1.10248363058146;0.89470970006695;0.91296464087959;1.02504339683901;1.01727021319837;1.30290118516958;0.996792798815156;0.857476626658016;1.15553169047782;1.56764754587227;1.2200974266306;0.880501159855491;0.729283180257757;0;1.19456334787369;1.17052494581375;0.79802720959495;1.12100981387565;0.776572260527604;1.14141820912105;0.945249149449863;1.09685821602869;1.1151651812335;1.08698287965524;1.00911472327183;0.996035368306948;1.00377473074354;;;
2015-11-01;0;0;0.909750799326748;0.995327849503145;;;0;0.785889435473774;0.979770814619149;0;0;0;;0.951472624142289;0.944517897083924;1.07303138890194;0;1.52687374045023;1.00262998179243;1.03426823897531;0;0;0.995570839791165;0.96682385126652;0.844038693292692;0.8900032392103;1.13505472535502;0.822698868530121;0.670178921602595;0.885923669014996;0.941859774943997;0;1.56764754587227;1.09722483342187;0.920565757396953;0.714089780669054;0;1.00494704345232;1.0616389043427;1.11364258622486;1.03848579615167;0;0.974717312638901;0.8695066086758;0.904795553344351;0.926175216828671;0.81873127131831;0.762477683283713;0.777482989864622;0.697501975621629;;;
2015-12-01;0;0;0.910419622254354;1.05310820836357;;;0;0.889864145742576;0.962680092028558;0;0;0;;0.96396542455757;0.866687397642542;1.04003765510276;0;0;1.02053408861016;0;0;0;0.991532196739288;0.969128475723565;0.80344334811834;0.946389924413413;1.03574297553996;0;0.664645057260706;0.758985051180255;0;0;1.56764754587227;0.820025734671042;0.815200647399212;0;0;0.934511397574051;1.05256506755345;0.894492037128405;0.951412379038876;0;0.821788915115044;1.01747332705228;0.796548837014784;0.818528886501831;0.681336938144614;0.631926688987374;0.635808776175268;0.623819353990635;;;
2016-01-01;0;0;0;1.05397397269829;;;0;0.824858291838425;0.923390696550141;0;0;0;;0.979848307733382;0.87083384548626;0.992295885506038;0;0;0;0;0;0;0.991329525130579;1.00435410981204;0.934353826830534;1.02888803800628;1.12994786961952;0;1.12369708393243;0.853247216553561;0.883827043307228;0;1.51321533941837;0.9050279798718;0.908737160088834;0;0;0.939724247263483;1.179598782603;0.878706883532021;1.00991737232136;0;0.974806744450319;1.10579129492042;0.777862787533686;0.793350606643789;0.812748831479131;0.784091295676595;0.890297326548112;0.947942361711673;;;
2016-02-01;0;0;0;0;;;0;0.814385920243865;0.911661755135544;0;0;0;;1.15230058762275;0.900588810182507;0.973316175964917;0;0;0;0;0;0;1.02364636852074;1.11549966561903;0.954504927341179;0.849004933179728;1.0799189972369;0;1.20117020422754;0.890776412694206;1.06562019833026;0;1.6699800940056;0.573193624116601;1.04274275595238;0;0;0.828638889462236;1.27033715049554;0.876952977576868;0.812023980072956;0;1.44879534496286;0.959938447487016;0.713916860180128;0.728131468935459;0.877335136824447;0.836543860289823;0.960445208327921;0.957739868777361;;;
2016-03-01;0;0;0;0;;;0;0.870526802517197;0;0;0;0;;1.20209843110074;0.923049865985514;0.989873525213018;0;0;0;0.99739093426758;1.61684853144596;0;1.0266907272861;1.12367050226925;1.01964010036934;0.802532669644898;1.00321490913251;0;3.07736707398283;1.03656551855354;0.943188367287581;0;1.96609129711481;0.878217980774251;1.08763990226763;0;0;0.818902163481594;1.3633439775854;0.836419287844868;0.951437602215694;0;1.05440105661186;1.07828001366539;0.704713927041052;0.714730276255666;1.16043149039925;0.945047527191224;1.14358248160091;1.29246565811743;;;
2016-04-01;0;0;0;0;;;0;0.935400331724907;0;0;0;0;;1.2992199200203;0.977230749675898;1.02200928166284;0;0;0;0.930135017609652;1.02939092572503;0;0.989975871396508;1.09136982390957;1.3156640146568;0.874006522065648;1.08254923285879;0;2.21707859905374;1.03988352105577;0.940987834289811;0;2.06406926873182;0.73419217166881;1.06331569695383;0;0;0.833446074459272;1.42005545751823;0.883442429610937;1.07518668254409;0;0;0.947709578435231;0.94660930297004;0.982215194424195;1.26331872082278;1.07504779865761;1.17582315814359;0.980421768696555;;;
2016-05-01;0;0;0;0;;;0;0;0;0;0;0;;0;1.00497552559388;1.12431518410006;0;0;0;0.916540736583049;0.945748029347378;1.07360317998073;1.00324865629807;0.99045160324641;1.3287971568921;0.903440726420488;0.989295320425889;1.24032272542206;1.68015619144334;0;0.980731501609102;1.28089786072933;2.08801943957154;1.14978179592256;1.07364334975928;0;0;1.02235242579801;1.48810923343764;1.07865216241955;1.6914672998731;0;0;1.0128917795741;0.957969561614817;1.02333028016943;1.18451704542681;1.17218180938245;1.18580074896977;1.05074907968862;;;
2016-06-01;1.19140119616567;1.17919105786125;0;0;;;1.01813775506835;0;0;1.25532798753626;1.21082457520357;0;;0;1.04841007687897;1.23062545712308;1.07655308786332;0;0;2.3669938374453;0.942670933662676;0.973102701859909;1.01389170193553;1.11274231956285;1.16247392124578;1.24214846770213;1.22069244130272;1.03817067901349;1.14892016302355;1.14170852450104;1.01737351000863;0.930144240214506;2.17728825815593;1.19342598049996;1.35994824302842;0;1.432833718029;0.849229532932377;0;0.93744519397012;1.29952486834143;1.15815951411918;0;1.10288156624601;1.10018316377554;0.984897908735902;1.16410782516256;1.11623657042654;1.18683761222975;1.04068314777181;;;
